Texture: mono_dejavu_sans_110.png
0000	0	0	8	18	1
FEAD	387	475	397	493	-1
FEAE	398	475	410	493	-2	-1
FEAF	411	475	421	493	-1
FEB0	422	475	434	493	-2	-1
FEB1	435	475	446	493	-2
FEB2	447	475	459	493	-2	-1
FEB3	460	475	470	493	-1
FEB4	471	475	482	493	-1	-1
FEB5	483	475	494	493	-2
FEB6	495	475	507	493	-2	-1
FEB7	508	475	518	493	-1
FEB8	519	475	530	493	-1	-1
FEB9	531	475	542	493	-2
FEBA	543	475	556	493	-3	-1
FEBB	557	475	567	493	-1
FEBC	568	475	579	493	-1	-1
FEBD	580	475	591	493	-2
FEBE	592	475	605	493	-3	-1
FEBF	606	475	616	493	-1
FEC0	617	475	628	493	-1	-1
FEC1	629	475	638	493
FEC2	639	475	649	493	0	-1
FEC3	650	475	660	493	-1
FEC4	661	475	672	493	-1	-1
FEC5	673	475	682	493
FEC6	683	475	693	493	0	-1
FEC7	694	475	704	493	-1
FEC8	705	475	716	493	-1	-1
FEC9	717	475	726	493
FECA	727	475	737	493	0	-1
FECB	738	475	747	493	-1	1
FECC	748	475	759	493	-1	-1
FECD	760	475	769	493
FECE	770	475	780	493	0	-1
FECF	781	475	790	493	-1	1
FED0	791	475	802	493	-1	-1
FED1	803	475	813	493	-1
FED2	814	475	826	493	-2	-1
FED3	827	475	835	493	-1	2
FED4	836	475	847	493	-1	-1
FED5	848	475	857	493
FED6	858	475	869	493	-1	-1
FED7	870	475	878	493	-1	2
FED8	879	475	890	493	-1	-1
FED9	891	475	900	493
FEDA	901	475	912	493	-1	-1
FEDB	913	475	922	493	-1	1
FEDC	923	475	934	493	-1	-1
FEDD	935	475	944	493
FEDE	945	475	956	493	-1	-1
FEDF	957	475	966	493	-1	1
FEE0	967	475	978	493	-1	-1
FEE1	979	475	988	493
FEE2	989	475	999	493	0	-1
FEE3	1000	475	1009	493	-1	1
FEE4	1010	475	1021	493	-1	-1
FEE5	0	494	9	512
FEE6	10	494	21	512	-1	-1
FEE7	22	494	29	512	-1	3
FEE8	30	494	41	512	-1	-1
FEE9	42	494	49	512	1	1
FEEA	50	494	60	512	0	-1
FEEB	61	494	70	512	-1	1
FEEC	71	494	82	512	-1	-1
FEED	83	494	92	512
FEEE	93	494	103	512	0	-1
FEEF	104	494	113	512
FEF0	114	494	125	512	-1	-1
FEF1	126	494	135	512
FEF2	136	494	147	512	-1	-1
FEF3	148	494	156	512	-1	2
FEF4	157	494	168	512	-1	-1
FEF5	169	494	179	512	-2	1
FEF6	180	494	192	512	-2	-1
FEF7	193	494	201	512	0	1
FEF8	202	494	212	512	0	-1
FEF9	213	494	221	512	0	1
FEFA	222	494	232	512	0	-1
FEFB	233	494	241	512	0	1
FEFC	242	494	252	512	0	-1
FEFF	253	494	254	512	0	8
FFF9	255	494	256	512	0	8
FFFA	257	494	258	512	0	8
FFFB	259	494	260	512	0	8
FFFC	261	494	262	512	0	8
FFFD	263	494	272	512
